Text ID;Comment;Target;HS Level;;;;;;;;;
lrytas_sql_3093;tie turkai aslajobai jau siaucia ir LT,ant dienu 9 aslajobai puole 4 lietuvius,juodas islamiskas brudas plinta kaip negydomas sifilis.;Muslims (Islam);Level 2;;;;;;;;;
lrytas_sql_3093;nera ko su musulmonais prasideti.. jiems i krauja iauges moteru negerbimas..net zmonemis ju nelaiko..;Muslims (Islam);Level 1;;;;;;;;;
lrytas_sql_3093;Negalima visu turku ir musulmonu sumest i viena puoda.Zinau viena lietuvaite kuri labai laimingai su turku gyvena. Jis inteligentas gydytojas, pazangus. Deja Vokietijoje daugelis turku is Antolijos, analfabetai, be jokio isprusimo ir kulturos. Bet yra nemaza dalis kurie savo intelektu, draugiskumu pranokstaa ir europiecius.gaila, kad policija pagalbos nesuteike. Cai tai negerai!Nebutu buve tos tragedijos!gyvenanti Vokietijoje;Muslims (Islam);Level 1;;;;;;;;;
lrytas_sql_3095;Vaje, vaje, kardinolas Bačkis per Brazausko laidotuves kurstė lietuvių neapykantą žydų tautai. Žiūrėkit, kiek lietuvių po kardinolo išsišokimo atšalo nuo žydo bažnyčios. Matyt kardinolas paakino dalį lietuvių ir jie pradėjo suprasti, kad DIEVAS- ne žydas.;Christian;Level 1;;;;;;;;;
lrytas_sql_3095;Vaje, vaje, žydo bažnyčios kunigai niekina lietuvių Tautą, lietuviams vietoj DIEVO brukdami apipjaustytą žydą ir kursto lietuvių neapykantą žydų tautai. Juk akivaizdu, kad DIEVAS- ne žydas...;Christian;Level 1;;;;;;;;;
lrytas_sql_3106;2 mil. - čia su išprievartautų moterų embrionais, su tais, kurie greičiausiai būtų gimę invalidais, su tais, kurie būtų augę vaikų namuose ar asocialiose šeimose? Gal autorei reikėtų mažiau virkauti - žmonės turi pasirinkimą darytis ar ne abortą, o visokių biurokratų (įskaitant ir pertukusią pinigais bažnyčią) kišimasis yra tik demokratijos mažininimas.;Christian;Level 1;;;;;;;;;
lrytas_sql_3125;Aplamai Lekai dar gyvena pagal Baznycios istatymus.Jie geitai savo bukumu ir musulmonus pralenks!;Muslims (Islam);Level 1;;;;;;;;;
lrytas_sql_3131;Lenkai dedasi dideliais katalikais, bet pagal autorių matai kokie jie žada būti - neatlaidūs, pagiežingi ir tyliai kenkti Lietuvai.;Catholics;Level 1;;;;;;;;;
lrytas_sql_3135;Kažkada Vinokuras man patiko , kaip aktorius, žmogus ir t.t. , bet tik iki to momento, kai sužinojau, kad jis Žydas. Dabar tai vienas iš žmonių, kurį mažiausiai norėčiau matyt. Kodėl taip nutiko?, nesuprantu, ar dėl Jeruzalės g. Vilniuj, kurią per prievartą pervadino iš Kalvarijų, ar dėl kitų priežasčių. Gal nemėgstu žydų, gėjų ir musulmonų, todėl, kad,siekdami savo tikslo jie pamina kitų garbę ir orumą.;Muslims (Islam);Level 1;;;;;;;;;
lrytas_sql_3145;Patuštink veltėdžių kubilą ir dugne rasi pinigų, leisk žmonėms gyventi ir jie tau suaukos kaip suaukoja bažnyčiai ar kryžiui statyti, juk akivaizdu, kad per amžius Lietuvos žmonės labiausiai nekentė savo engėjų! Tad mastyk ne tik savo plike, bet karts nuo karo pasiklausyk ir savo nuplikintų tautiečių minčių, proto bokštai kyla tik ten kur yra pakankamai proto, viena plikė jo negali prigaminti tiek, net jei šimtai nenuplikusių padlaižūnų aplink ją sukasi.;Christian;Level 1;;;;;;;;;
lrytas_sql_3160;Šita byla gana įdomi. Jei mergaitė yra islamistė, tai žuvusiu aukų artimieji ja tiesiog prakeiktu. Žinoma atvykę rusų pareigūnai negali naudoti smurto, lietuviai taip pat. Turi būti atliktas tyrimas. O šiaip mergaitės meilė islamui man atrodo įtartina. Ar neatrodo, kad čia per daug sutapimų?;Muslims (Islam);Level 1;;;;;;;;;
lrytas_sql_3160;tokias islamistu padlas reikia traiskyt,nes isplis sita zaraza kaip vakaru europoje,vien aslajobu snukiai gyvenantis is pasalpu ir persantis savo aslajobu tvarka.;Muslims (Islam);Level 3;;;;;;;;;
lrytas_sql_3160;"Jeigu ne teisine valstybe, tai tikriausiai viska butu pasakiusi, bet va dabar sulauzyti kaulu matai negalima... Chebra skubekit skaityti korana (jau yra lietuviskai) kad suprastumete su kuo turesite reikala ateityje.. Islamas silpniems nevykeliams priduoda ""stiprybes"", o Krikscionybe dar labiau nevykelius padaro priklausomais. Is veiduko atrodo tokia silpnute - nekaltute, bet va zvilgsny Islamas padare nenugalima. Tai pavojinga smegenu plovimo forma. Mazai ja dauze, mazai.";Muslims (Islam);Level 1;;;;;;;;;
lrytas_sql_3160;babajine. Tik meluoti ir visus kaltinti, cia taokia visu musulmonu taktika. Ji vargse, nuskriausta, suspardyta, tik, va, sprogmenis mokinosi gaminti. Siaip sau, is idomumo.):):):):):;Muslims (Islam);Level 1;;;;;;;;;
lrytas_sql_3160;...snukis grynos kaimietes-debiluotas...tik smirdantis musulmonas gali uzsimineti meile su sita bezdzione...kiek zinau, tarnavite buvo musulmonu seimoje...ir tai skaitosi lietuvaite?;Muslims (Islam);Level 2;;;;;;;;;
lrytas_sql_3160;o manji melage atrodo.. Ir musulmonui meluoti kitatikiui - tiesiog garbe.. KAi buvo i vokiecius islekusi, motina ieskojo su policija.. Ir dabar, tikriausiai meluoja.. Niekuo ji neuzsiima, nesimoko, nedirba, keistuole kazkokia..;Muslims (Islam);Level 1;;;;;;;;;
lrytas_sql_3160;Jau ko ko, bet tik ne svetimos religijos mums reikia. Manau užtai atsakingi asmenys artimiausiu laiku bus pakarti ant elektros stulpų.;Religious people;Level 3;;;;;;;;;
lrytas_sql_3160;is kur cia tiek tikinciu ufonautais ir hobitais,o 181 tai idiotu idiotas,prie ko cia rusai,ta pana kliedi ir tiek,uz tai tokia pusdurne islamoteroristai ir uzverbavo,pasake susprokdink ka nors ir iskart pas alacha is desines atsidursi ta ir patikejo,bet kaip matau norinciu pas alacha yra ne vienas;Muslims (Islam);Level 1;;;;;;;;;
lrytas_sql_3160;tos apsimelavusios ciurku pidaraskos nei dauze nei gloste yra apsimelavusi zertva,N kartu begusi is namu o mamyte vis ieskodavo su faru pagalba,tai kale ir prisilakste su ciurkom,nedaug truko ir padla butu islekusi i ora o dabar nuopisa suka savo atsiverteles islamistes sikna nuo kaliuzes,dar apie sita vahabitu padla uzgirsim.;Muslims (Islam);Level 1;;;;;;;;;
lrytas_sql_3172;ar priverstume homoseksualu kuniga kurti seima.Nebent tai butu privalomas dalykas.Iskrypeliu priebega ta baznycia,kvailiai to gal nesupras;Christian;Level 1;;;;;;;;;
lrytas_sql_3172;leistu tie nusene vyskupai kunigams zanytis ir but ramybe, o dbr visokie iskrypimai gaunas;Christian;Level 1;;;;;;;;;
lrytas_sql_3172;kam man bažnyčia? ko man trintis su įvairiais padugnėm ir svieto perėjūnais? Padorus ir tvarkingos psichikos žmogus į bažnyčia nevaikšto. suprantama, kad ten daug senių, bet dauguma žino, kas yra senatvinė silpnaprotystė.;Christian;Level 1;;;;;;;;;
lrytas_sql_3172;iškrypėliai ir aferistai. Ko eiti į bažnyčią jei esi padorus? O jei vaidenasi-tam yra psichiatrai;Christian;Level 1;;;;;;;;;
lrytas_sql_3172;vaikis, juk sako, kad tuos milijonus paaukos varguoliams. Tiesiog nori nubausti kuniga, skaudziausiu jam budu- atimti pinigus, kuriuos jis labiausiai myli gyvenime.;Christian;Level 1;;;;;;;;;
lrytas_sql_3172;Nera tie kunigai sventi,patikekit...tvirkina vaikus,o po to jiems ispazinti tipo reikia sakyti,nu nesamones grynos.Neras vyrukas tiesos,kaip D.Kedys nerado;Christian;Level 2;;;;;;;;;
lrytas_sql_3172;Kažin kodėl policija tiki kunigu, sakančiu, kad vaikinas prievratavo turtą, bet netiki vaikinu, sakančiu, kad jį prievartavo kunigas?;Christian;Level 1;;;;;;;;;
lrytas_sql_3172;pris 20 metu s bubau seksuali-t .as kaltinu kunigus-seksaulimu t y jie mane isnaudojo.jus neisvaizduojate kaip jie meistriskai -tai darolabai grai ismanantys zmones -viskas uztusuojama kai iskyla viesumoje -;Christian;Level 2;;;;;;;;;
lrytas_sql_3177;Tikrai stebina KATALIKU komentarai.Nesistebiu,kad jusu paciu ziaurumo isperu darbas.;Catholics;Level 2;;;;;;;;;
lrytas_sql_3179;Pasidomek kiek zudo, ikalina musulmonai krikscioniu ir ju dvasininku. Ju tikslas valdyt pasauli. Bus po 20-30 metu karas europoj tarp laukiniu ir zmoniu.;Muslims (Islam);Level 2;;;;;;;;;
lrytas_sql_3179;Jiems iki musulmonu toli. I kokia saudo arabija taves isvis su biblija neisileis. Jie degina jav, danijos, svedijos saliu veliavas, biblijas, grasina baltiesiems ir krikscionims sunaikinimu. Atvaro i baltuju salis, kad priglaustu, o po to rekia apie savo teises ir siekia paversti europa ir jav tokiu pat sh, is kurio patys arba ju tevai, seneliai kazkada pabego. Atsimerk bl;Muslims (Islam);Level 2;;;;;;;;;
lrytas_sql_3179;Pats jezus nuodemingas, nes turejo zmogaus kuna, o zmogus tipo nuodemingas. Su ta ipirsta prigimtine nuodeme yra visiska nesamone. Debilizmas. Kas vienoj religijoj nuodeme, kitoje ne, todel tai yra nesamoniu nesamones.;Christian;Level 1;;;;;;;;;
lrytas_sql_3179;as uz tai,kad naikinti Korana;Muslims (Islam);Level 3;;;;;;;;;
lrytas_sql_3179;"Ir gerai padare, kad sudegino. Islamas - slykstus gyvenimo mokymas su slykscia doktrina. Jis pastatytas ant priespaudos, zodzio nelaisves, antifeminizmo, persekiojimo, zudymo pagrindu. Kas baisiausia, kad si religija sparciai plinta. Bestselerio ""Infidel"" autore, rasytoja Ayaan Hirsi Ali pasakoja apie kulturu nelygiavertiskuma. Kulturos yra nelygios, zmones - lygus. Vakarietiska kultura (deja, degradavusios lietuvos iskaityti negalima) pastatyta ant zmoniu laisviu (proto ribose), zodzio laisves. Islamas - atvirksciai. Ji taip pat idomiai ""desto"" apie tai, kad islamas yra gresme vakarams. Kad ju religiniu fanatiku ""fanai"" ir kiti ""megejai"" gyvena mumyse, musu visuomeneje ir tai yra bomba su laikmaciu.";Muslims (Islam);Level 2;;;;;;;;;
lrytas_sql_3179;kaip patys amerikonai provokuoja kitos religijos zmones. as tai pasibaisejusi amerikonais. koks zemo lygio poelgia. kuo religine knyga gali pakenkti? ar tai knyga, religija padaro nusikaltimus? koks bukumas ir aklumas paciu kunigu. ka jie parode savo tokiu poelgiu? paskatino smurta, tai katalikiska? cia gerai? suprask, kad katalikai gali deginti, naikinti, zudyti? labai zemas lygis tu amerikonu. labai...;Catholics;Level 1;;;;;;;;;
lrytas_sql_3179;o geriau kad bet kokia religija pati isnyktu ir kuo greiciau!!!! nereiks niekam vieni kitu bent siuo pagrindu niekinti... Nereiks irodineti kieno religija geresne... O JAV - jie tiesiog nemate karo ir panasu, kad tie kunigai nori karo - nori karo ne kitame zemyne - bet pas save!!!! Ir garantuoju, jei tik tokie baisumai prasidetu, tie du tikrai islektu sleptis i Vatikana... O kentetu niekuo deti zmones!!! Religijai reikia istarti sudie!!! ir gyvensime ramiau :);Christian;Level 3;;;;;;;;;
lrytas_sql_3179;bet as siulau ir kunigiska sutana sudegint.cirkai po ja slepias. o isvis kam tikejimas,kam islaidos islaikyt kunigijai,kam popieziaus vizitai? pinigu svaistymas vandenin.dievo nera,tikejimas is pirsto lauztas. na,labai senai zmones nebuvo ispruse,galejai irodinet apie dieva,bet dabar..............juokingi;Catholics;Level 1;;;;;;;;;
lrytas_sql_3179;per daug gerai būtų taikiai gyventi, krikščionys gal ir atleistų ir t.t., bet anie niekuomet, tik jiems jų nusikaltimai kaip nuo žąsies vanduo, o krikščionys vis kalti lieka, net savi kaltinimo akmenimis svaidosi, vargšus musulmonus, mat, įžeidė.;Muslims (Islam);Level 1;;;;;;;;;
lrytas_sql_3179;kaip jie legiasi su kitom religijom, kaip patys degina ir žudo, dabar gal pajus kaip reikia jaustis, kai į juos žmonių nepagarba atsisuko.;Religious people;Level 1;;;;;;;;;
lrytas_sql_3179;reikia gerbt ir kitas religijas ir jų švento rašto naikint negalima,gaila ir baisu ką jie padarė,ir dar gali sulaukt keršto,neišmanėliai,baisu net tai skaityt;Religious people;Level 1;;;;;;;;;
lrytas_sql_3179;kokie jie kunigai apsisaukeliai plebejai, tfu.;Christian;Level 1;;;;;;;;;
lrytas_sql_3179;Jie tai daro, nes nenori, kad Dvynių bokštų vietoje būtų statoma mečetė. Todėl visiškai juos suprantu, ypač, kai musulmonai laiko garbe žudyti kitus.;Muslims (Islam);Level 2;;;;;;;;;
lrytas_sql_3179;Jus maziau miskit del tu babaju ir ju karanu,tie ciurbanai ir biblijas degina ir baznycias ir kunigus zudo,savo mecetes europoja stato kaip sikanus ant kiekvieno kampo o pas save baznyciu statyt neleidzia o yra aslajobisku saliu kur jums vien tik uz ivezta biblija jums galva nurieks,duxai labai gudriai europoje naudojasi liberale santvarka,bet ateis diena x ir jus suprasit kas pas tuos aslajobus fanatikus galvose,perdeta liberastija veda europos senasias tautas i prazuti.;Muslims (Islam);Level 2;;;;;;;;;
lrytas_sql_3179;Tegu dziaugiasi muslimai,kad po 11 rugsejo amerikieciai ju moskiu nesieme sprogdinti. Kodel niekas neskaiciuoja,kiek Bibliju musulmonai sudegino ir kiek baznyciu,sventyklu sunaikino?Uz Biblijos platinima Arabijoje mirties bausme,bet savo idijotiska islamizacija jie platina visame pasaulyje per prievarta ir visi turi tyleti. Visoms religijoms turi buti lygios teises,jei muslimai visur plinta kaip skeriai,kodel tada baznyciu,snventyklu negalima statyti Arabijoje,Pakistane,Irane ir pan.? Kodel tik musulmonams pasaulyje turi buti isimtis> Ar del to,kad jie prietrankos ir atsilike savo mastyme,tai visi turi jais sekti? Is tu fanatiku tik neapykanta sklinda,nepastebejau jokios sviesos ir Dieviskumo.;Muslims (Islam);Level 2;;;;;;;;;
lrytas_sql_3179;Kas negerbia kitos religijos,tas negerbia ir savos.Atleisk Viespatie tiems dvasios vargsam,nes jie nesupranta ka daro.;Eastern religions ;Level 1;;;;;;;;;
lrytas_sql_3179;Idiotai. Kuo jie skiriasi nuo musulmoniškų fanatų?Niekuo. Tik dar žemesnio lygio, nes tokiais poelgiais paniekina ne tik kitą religiją, bet ir savąją bei Kristaus mokymą, jau nekalbant apie nusikalstamą teroristinių aktų provokaciją. Kokia iš to nauda? Vyt tokius lauk iš kunigų, nors, antra vertus, tame luome dar ne tokių pasitaiko, jeigu ką. Nieko stebėtina.;Christian;Level 1;;;;;;;;;
lrytas_sql_3179;Idiotai. Kuo jie skiriasi nuo musulmoniškų fanatų?Niekuo. Tik dar žemesnio lygio, nes tokiais poelgiais paniekina ne tik kitą religiją, bet ir savąją bei Kristaus mokymą, jau nekalbant apie nusikalstamą teroristinių aktų provokaciją. Kokia iš to nauda? Vyt tokius lauk iš kunigų, nors, antra vertus, tame luome dar ne tokių pasitaiko, jeigu ką. Nieko stebėtina.;Muslims (Islam);Level 1;;;;;;;;;
lrytas_sql_3179;as dabar ju siknas uzdegciau... Kad koks sarlatanas tai darytu,gal sakytumem nemoksa,o cia kunigas,prisidenges Dievo vardu.... slykstu. O zmones dabara eis pas juos ir klausysis misiu...;Christian;Level 1;;;;;;;;;
lrytas_sql_3179;Del manes tegu jie kariauja apeidami Europa... Vieni asilai provokuoja,o kiti issizioje laukia tu provokaciju... Tegu zudosi jeigu neturi kitu uzsiemimu. Religijos tai tik visu kivircu priezastis. Kam visa tai ?;General;Level 1;;;;;;;;;
lrytas_sql_3185;Galimas daiktas,kad provokavo.Norejo sukelti nemalonumu pries atsakingas varzybas.nebutu musulmonai;Muslims (Islam);Level 1;;;;;;;;;
lrytas_sql_3185;babaja jau nek nepsopront kas kap vykst mes uz pergale galvs aukstyn tap anei sobenes aukstin musulmona nesupront i nesupras...;Muslims (Islam);Level 1;;;;;;;;;
lrytas_sql_3197;morales jokios ,dar parasykit ,kad giliai tikinti katalike ,ne eiline kekse ,bet visiska .Jabakui prizadejo vyrui neduoti ,tas suzinojes ir neims,tai naujiena paraset daugiau kaip puse pateliu tokios;Catholics;Level 1;;;;;;;;;
lrytas_sql_3198;"Tai, kad ""religijos"" skyrelis kunigėliam nereikalingas... Jeigu ir rašo ten koks kunigiukas, tai pasivadina ""daktariuku"", ""avinuku"", ""boba"" ar dar kuo nors, bet savo profesiją nurodyti vengia. O vengia todėl, kad šėtono tarnai žydai tiesos bijo.";Christian;Level 2;;;;;;;;;
lrytas_sql_3206;Geriau uždarytų žydo Kristaus bažnyčias ir paverstų tualetais. Būtų talpūs ir iš tolo matytųsi. Žmonems dažniausiai, esant reikalui, net nereikėtų klausinėti...;Christian;Level 3;;;;;;;;;
lrytas_sql_3206;"Tegul naikina žydai aferistai, vykdantys valdžią, smulkų ir vidutinį verslą- jie kerta šaką ant kurios sėdi. Valdžią vykdantys žydai debilai iš godumo nesuvokia, kad iš subankrotintų verslininkų atsiras daug piktų žydų komunistų, kurie iškars "" saujelę"" žydų aferistų visame pasaulyje. Kvaili žydai nesuvokia, kad godumas negali būti gerovės pagrindas. Na, jeigu debilėjantys valdžią vykdantys žydai aferistai negali suvokti tokio dalyko, kuris yra jų egzistencijos galimybė, reiškia žydų sunaikinimo būtinybė- neatšaukiama, nes patys žydai į susinaikinimą eina. O jeigu eina, tai ir bus sunaikinti. Ir šizofrenikas ""daktariukas"" savo rašymais žydų neišgelbės. Bet ""daktariukas"" to nesupranta, nes jis- kvailas žydas ir priedo dar- šizofrenikas kunigėlis.";Christian;Level 1;;;;;;;;;
lrytas_sql_3206;"Tai ""daktariuką"" ir toliau kankina didybės manija, nes kas gi kitas be jo atliks ""svarbiausią"" misiją- nuo Jono apgins žydo bažnyčią? O toks ""svarbus"" asmuo negali gaišti laiko atsakinėdamas klausimukus ar bendraudamas su ""ne šizofreniko kunigo"" lygio pašnekovais...";Catholics;Level 1;;;;;;;;;
lrytas_sql_3206;"Prieš kurį laiką buvo toks atsitikimas: Bobutė matyt norėjo pažiūrėti ar popiežius iš tikro apipjaustytas, todėl popiežių parvertė ant grindinio ir bandė "" išlukštenti"" , kad pamatytų popiežiaus "" įnagį"" , bet jai sutrukdė- todėl popiežiaus apipjaustymas ir toliau lieka "" paslaptis davatkom"" . Ale nežinau, kam žydo bažnyčia taip slepia popiežių privalomo apipjaustymo faktą? Gal ""daktariukas"" žino? Nors ir šizofrenikas ""daktariukas"", bet tokį dalyką, kaip buvęs kunigas, gali žinoti...";Catholics;Level 1;;;;;;;;;
lrytas_sql_3206;Kunigai, kaip ir popiežius- apipjaustyti žydai, nes negi žydai daleistų, kad žydiškai institucijai- bažnyčiai, o tuo pačiu ir žydams vadovautų koks nors čiukčis ar čigonas? Tik kodėl bažnyčia nuo pasaulio slepia popiežiaus apipjaustymo faktą?;Catholics;Level 1;;;;;;;;;
lrytas_sql_3217;Nekenciu kunigu tai blames edamtys zmoniu pinigus is viso kam tu baznyciu reikiaelstis gala sirdyje o ne isgamu baznycioje;Christian;Level 2;;;;;;;;;
lrytas_sql_3217;"va toks ir yra tikrasis bažnyčios (ilgaskvernių)veidas jiems ""lovys"" pats švenčiausias altorius.....";Christian;Level 1;;;;;;;;;
lrytas_sql_3217;"UAB ""Bažnyčia"". Šis straipsnis mano požiūrio š bažnyčią neįtakojo. Jis ir taip nekoks.";Christian;Level 1;;;;;;;;;
lrytas_sql_3217;"Kada jau šitiems klerikalams bus gana. Aš,mano mama,močiutė, o manau ir proseneliai aukojo bažnyčiai,kuri yra sukaupusi ir dar tebekaupia milžiniškus turtus.O kur nors minimali ataskaita,kiek moka mokesčiu ir pan.....Kiekvieną dieną Bažnyčia surenka manau nemažas sumas grynaisiais,visokių rinklevų pavidalų,ar kas nors iš davusių pinigus ""kunigėliui"" už krišktynas,vestuves,laidotuves yra gavęs kokį čekį,ar pajamų orderį.Niekada niekas negavo,o kur pinigai naudojami tai ir aplamai negalima domėtis tai DIDELĖ NUODĖMĖ. Ir vis jiems negana ir negana. Kad jie paspringtų.";Christian;Level 2;;;;;;;;;
lrytas_sql_3217;Geriau jau su baznycia reikalu netureti. Tai toks itakingas klanas, kuriems tik pinigai svarbu. Jau simtus metu baznycia mulkina naivius patiklius zmones, kurie suaukoja milziniskus pinigus visiskiems bedieviams. Kataliku baznycia visiskai nesiskiria nuo visokiu sektu, kurios vilioja pinigus ir itraukia naivius zmogelius itikine kazkokiu sugalvotu dievu.;Catholics;Level 1;;;;;;;;;
lrytas_sql_3217;tik runkeliai aukoja baznyciai.kur kunigai deda tuos pinigus?gal dievas saskaita banke turi?o gal kunigai selpia senolius,pasiligojusius,naslaicius???? ne!!! jei jau taip bijot pragaro,aukokit,suselpkit,senukams,sunkiems ligoniams,naslaiciams,kad ir gyvunus pamaitinkit ir jums bus atlyginta,o ne kazkokiems iskrypeliams ir ju orgijoms dvasios ubagai pinigus aukoja!!!;Christian;Level 2;;;;;;;;;
