Text ID;Comment;Target;HS Level
lrytas_sql_761;"Nu, beretininkas, ir paliejai tulžies! :)Visų pirma, ""nebuvau"" niekad ""raudonu"", kaip sakiau (praleidi, kas nenaudinga, ane?:) Antra, šaukiesi Jėzaus Marijos, o savo komentaruose pažeidei bent pusę Dievo 10 įsakymų. Negražu. Trečia, išgerk, ką raminančio, kad galėtum užmigti, ""tolerantiškasis žmogeliuk"". Tavo tiesa ir yra tavo tiesa. Matyt, prie šitos valdžios gerai prasigyvenai? Ir nekalbėk nesąmonių, kad žmonės nedirba, nes nori gyvent iš pašalpų. Ir aš, ir daug mano pažįstamų žmonių dirba, bet nieko neužsidirba, nes beveik viską sukiša TAVO KONSERVAMS. O Baltušio kūryba yra, buvo ir bus aukštumoj.";PV_Conservative;Level 1
lrytas_sql_762;niekada neatleisiu už pavogtas pensijas. Tai žmogaus nuosavybė. O ją atimti jau yra nusikaltimas. Taigi, konservatoriai yra nusikaltėliai, sėdintys oligarchų vežime ir traukiantys jų giesmele. Viskas išvogta, išdalinta saviems. O tu gali draskytis per kelis darbus, bet vistiek nieko gero neuždirbsi. Reikia bėgti iš tos lietuvos, valdomos qbiloidų.;PP_TS-LKD;Level 2
lrytas_sql_762;Va kur veda individualistinis laukinis kapitalizmas, kuriuo lyg uolūs ciuckiai seka visokie leberalai ir šiaip visi Lietuvos dešinieji, kartu su persikrikštijusiais į kapitalistus kairiaisiais komunistais ir komsomolcais. Tuo tarpu tikras valstybės, kaip centrinio kompiuterio (smegenų) reguliuojamas kapitalizmas yra Skandinavijoje, Vokietijoje, Prancūzijoje, Japonijoje. Labai sparčiai tuo keliu eina Kinija, P.Korėja. Tuo tarpu mes lygiai kaip ir Rusija einame paskui JAV ir netgi ne paskui, o gerokai priekyje, nes pas mus 1 procentas turtingiausių valdo kur kas didesnį procentą viso turto.;PV_Liberal;Level 1
lrytas_sql_762;Va kur veda individualistinis laukinis kapitalizmas, kuriuo lyg uolūs ciuckiai seka visokie leberalai ir šiaip visi Lietuvos dešinieji, kartu su persikrikštijusiais į kapitalistus kairiaisiais komunistais ir komsomolcais. Tuo tarpu tikras valstybės, kaip centrinio kompiuterio (smegenų) reguliuojamas kapitalizmas yra Skandinavijoje, Vokietijoje, Prancūzijoje, Japonijoje. Labai sparčiai tuo keliu eina Kinija, P.Korėja. Tuo tarpu mes lygiai kaip ir Rusija einame paskui JAV ir netgi ne paskui, o gerokai priekyje, nes pas mus 1 procentas turtingiausių valdo kur kas didesnį procentą viso turto.;PV_Left/socialist;Level 1
lrytas_sql_767;Apie kokį čia Sakalą kalbama , apie tą senolių senolį , dar jis gali politikuoti , juk vieną kartą žmogui reikia ir pailsėti prieš išeinant anapilin , na kiek gi galima mekenti ir sapalioti žmonėms nesąmones ?;PV_Politician;Level 1
lrytas_sql_767;Jei ir laimėsite rinkimus,prie jūsų prlips konservatoriai ir taip pagadins orą , kad iš sugriautos konservatorių jėgomis ekonomikos aplamai liks tik šiukšlių krūva.Net jei konservatorių tik keli papuls į seimą (Kubilius tikrai) tai vien dėl to žmonės dar masiškiau emigruos, nes šis žmogus dėl savo nepopuliarumo tapo siaubu visuomenei.;PP_TS-LKD;Level 1
lrytas_sql_767;nekokia gauja,ko tas ūsafilas šakals ten bezda,negalima prileist prie valdžios vairo jokiu būdu,nei šitų nei konservbolševikų.;PP_TS-LKD;Level 1
lrytas_sql_767;Norite, kad zuokula nevaldomai bujotu, o gal nori jaunu -tai linos karali9aus, kuris vis zumorsta i darba seime eiti, sedi su transvestitais azijoje, gal norite jaunu kaip rokas zilinskas, kur alkoholis- dievas ??? kur tie jauni >?? Turi buti kompeteteingi ir su patirtimi ! IR DIRBANTYS LIETUVAI;PV_Politician;Level 1
lrytas_sql_767;rinkimus.turime parodyti,kad tie patys vagys,iskrypeliai,debilai mums netinka.norime nauju,jaunu veidu.nebenorime senu bezdalu komunistu,konservu ir tt.;PV_Communist/USSR;Level 1
lrytas_sql_767;slykstus raudonieji su savo ambalais,kirkalais,peteliskem,bufetavom ir t.t.;PP_LSDP;Level 1
lrytas_sql_767;SOCIALAI ATEINA VEL STEKENTI LIETUVA...VARGAS TAU LIETUVA JEI RINKSI BRAZAUSKO ATAUGAS;PP_LSDP;Level 1
lrytas_sql_767;visus teisti su ambalu vsio zakonno.Isgamos,;PV_Politician;Level 1
lrytas_sql_775;Pritariu tamstai ir manau kad venckienei jau seniai buvo atsibode tie broliuko pedofiliniai nukrypimai del kuriu ji broliuka pastoviai gelbedavo.Idomus ir tas jos vyro isgelbetas pedoviesnamio vaidmuo.Gal ten ir konservai lankydavosi,nes labai jie cia plesosi del tu kauno bandiugu.Tas pedofilmas buvo sukurtas su keleta tikslu,atkersyti stankunaitei uz nepaklusnuma,isskalbti brolio pedonutrijos kaili,na ir kai veliau musu teisesauga pasirode esanti bedante,nusikalteliu apetitas isaugo ir atsirado teisejas ir t.t.Venckiene galimai neapskaiciavo i koki kruvina zaidima isivele bet saukstai po pietu ir drakonas praso nauju auku ir daugiau kraujo.Nors neatmetu galimybes kad pati sesute su vyru ir yra tie drakonai.Juos reikia kuo greiciau tardyti.Vienaip ar kitaip tiesa paaiskes.Isivaizduoju kaip kvailai jauciasi dabar kedofilai,bet jie to nusipelne.Durniu ir baznycioje musa.;AC_Political activists;Level 1
lrytas_sql_777;daugelis čia rašančių konservų chalujų teisina bobą įstumusią nieko dėtą žmogų į vandenį. O kad taip kurį nors komentatorių, tai riksmo būtų. Tik blogumas tas, kad įstumus prišiktaberetniką, tuoj šūdai išplauktų į paviršių ir negalima būtų tęsti treniruotės.;PV_Conservative;Level 1
lrytas_sql_778;Aš labai rimtai, rujojančiai tautai su Valatka priešakyje tik tokios Lietuvos reikėjo ir reikės dar ilgai. Su landsbergistų Lietuva bus tas pats, kaip su Jelcino Rusija, tai tik laiko klausimas ir LDDP-istai labai pyksta, kad tie tautos galvažudžiai nepasiduoda. Algirdo-Mykolo partiečiai mėgsta išdurti visus, tik ne visada pasiseka.;PV_Eponyms;Level 1
lrytas_sql_778;"Geras kratinys runkeliams pagąsdinti. Prie ko pensininkai? Reikia buku libarastu būti (Valatka, entuziastingai įsirašęs pas brazauskinius komunistus, persivertė liberastu), kad nesuprasti, jog sparčiai gamybai ir paslaugoms pereinant mašinoms, žmogus gamyboje, paslaugose tampa n e b e r e i k a l i n g a s. Tad ir darbingas nedirba, ir nusenęs nedirba. Kas naudosis robotų, automatizuotų gamyklų prigamintomis prekėmis, kompiuteriais parduodamomis prekybos centruose? Tie patys robotai, kuriems ""verslinykai"" su ""bankinykais"" mokės atlyginimus, į biudžetą nuo robotų pelno mokestį, dar Sodrai, kad nemirtų badu bedarbiai ir nusenę. Neasąmonės, sakysite p. Valatka. Ne didesnės nesąmonės, ką pats prirašėte. Teks visą mašinomis sukuriamą BVP peskirstyti per biudžetą. Va, ir ateis Biblijoje žadėtas komunizmas. Verslinykai, bankinykai likviduosis - tą siurbėlių klasė. Taip aprašė ateitį dvidešimto amžiaus fantastai. Tik tokia ateitis galima.";PV_Pro-Russian;Level 1
lrytas_sql_778;"Geras kratinys runkeliams pagąsdinti. Prie ko pensininkai? Reikia buku libarastu būti (Valatka, entuziastingai įsirašęs pas brazauskinius komunistus, persivertė liberastu), kad nesuprasti, jog sparčiai gamybai ir paslaugoms pereinant mašinoms, žmogus gamyboje, paslaugose tampa n e b e r e i k a l i n g a s. Tad ir darbingas nedirba, ir nusenęs nedirba. Kas naudosis robotų, automatizuotų gamyklų prigamintomis prekėmis, kompiuteriais parduodamomis prekybos centruose? Tie patys robotai, kuriems ""verslinykai"" su ""bankinykais"" mokės atlyginimus, į biudžetą nuo robotų pelno mokestį, dar Sodrai, kad nemirtų badu bedarbiai ir nusenę. Neasąmonės, sakysite p. Valatka. Ne didesnės nesąmonės, ką pats prirašėte. Teks visą mašinomis sukuriamą BVP peskirstyti per biudžetą. Va, ir ateis Biblijoje žadėtas komunizmas. Verslinykai, bankinykai likviduosis - tą siurbėlių klasė. Taip aprašė ateitį dvidešimto amžiaus fantastai. Tik tokia ateitis galima.";PV_Liberal;Level 1
lrytas_sql_778;"Geras kratinys runkeliams pagąsdinti. Prie ko pensininkai? Reikia buku libarastu būti (Valatka, entuziastingai įsirašęs pas brazauskinius komunistus, persivertė liberastu), kad nesuprasti, jog sparčiai gamybai ir paslaugoms pereinant mašinoms, žmogus gamyboje, paslaugose tampa n e b e r e i k a l i n g a s. Tad ir darbingas nedirba, ir nusenęs nedirba. Kas naudosis robotų, automatizuotų gamyklų prigamintomis prekėmis, kompiuteriais parduodamomis prekybos centruose? Tie patys robotai, kuriems ""verslinykai"" su ""bankinykais"" mokės atlyginimus, į biudžetą nuo robotų pelno mokestį, dar Sodrai, kad nemirtų badu bedarbiai ir nusenę. Neasąmonės, sakysite p. Valatka. Ne didesnės nesąmonės, ką pats prirašėte. Teks visą mašinomis sukuriamą BVP peskirstyti per biudžetą. Va, ir ateis Biblijoje žadėtas komunizmas. Verslinykai, bankinykai likviduosis - tą siurbėlių klasė. Taip aprašė ateitį dvidešimto amžiaus fantastai. Tik tokia ateitis galima.";PV_Eponyms;Level 1
lrytas_sql_779;Nu blemba, tomašiknis tiek iš šūdo sviesto prisispaudė, kad galės visus metus tuo maitintis.;PV_Politician;Level 1
lrytas_sql_782;Man tai patinka lenkų naciai - jie net cia sugeba rast kažka naudingo savo suknistai propogandai. Tikiuosi rytoj nuleisim juos ant žemės;PV_Conservative;Level 2
lrytas_sql_783;"daug kas yra tragiškai lietuviškai;- ""valdovų rūmai"",Nacionalinis stadionas,duju terminalas,Lietuvos geležinkeliai,Klaipėdos jūrų uostas,Kauno zoo,Kauno LEZ,Via Baltika ir t.t. Tai tik dalis objektų,kuriems ypatingą dėmesį rodė ir rodo socdemokratai- tik nelaimes ir negandas bei gėdą nešanti partija.";PP_LSDP;Level 1
lrytas_sql_796;keista,kad toks straipsnis atsirado mokolatūroje,tik nieko naujo,senai žinomos tiesos,negalima konservkomunistų prileist prie valdžios,o turime ką turime,ir ar pirmas kartas.Beje, ir socdemų negalima prileist prie valdžios,atduot visą valdžią Prezidentui,seimo nebereikia,susidėvėjo visiškai,parazitų gauja.;PP_TS-LKD;Level 1
lrytas_sql_796;Kokie čia gali būti pamokslavimai? Juk aišku, kad sudebilėjusių žydų sunaikinimo būtinybė- neatšaukiama. Pirma bus sunaikinti žydai aferistai, o vėliau ir komunistai...;PV_Communist/USSR;Level 3
lrytas_sql_796;kubilius dabar lanzbergiui ciulpe.atostogos pkonservatoriu,nusiciulpimo laikotarpis.konservatoriai kaip ir komunistine prezitentura,uzsipiderins,nors senai tokia,su bobos komunistes palaiminimu.;PP_TS-LKD;Level 2
lrytas_sql_796;kubilius dabar lanzbergiui ciulpe.atostogos pkonservatoriu,nusiciulpimo laikotarpis.konservatoriai kaip ir komunistine prezitentura,uzsipiderins,nors senai tokia,su bobos komunistes palaiminimu.;PV_Politician;Level 1
lrytas_sql_796;"Nors del kedofilu remimo labai piktinausi prezidente, bet matydamas kaip ji dergiama kersinant jai uz konservatoriu ir Kubiliaus palaikyma bei bandant ja sudirbti del susiktos kagebistines Baltarusijos ""opozocijos"" jau zinau, kad ir per kitus rinkimus balsuosiu uz Grybauskaite.";PV_Eponyms;Level 1
lrytas_sql_796;o gal sekliai imate, kaip tos beretės, kurių dėka Lietuva pražudyta.Juk net nepasiekiame komunistų lygio per 20 metų (tos šalies komunistų, kurie buvo tik ir buvo gyvi ta duona, kuri maitino juos iš Vakarų aruodų...)... net to lygio per 20 metų tepasiekta šiandien Lietuvoje tik 30 proc.Be to, 1987-1989 m. komunistai Lietuvai iškovojo laisvę... kuri po truputį ir prarandama, akyse.Tad iki jo kai dar toloka, - patyčios nelabai ir skanios.Nebent jei kalbėti apie pokario komunistus. Bet juk 1987-1989 m. komunsitai nieko bendro su anis neturėjo, juk anie buvo Lietuvos naikintojai, o šie iškovojo Lietuvai laisvę.O dėl Baltarusijos koloboranto to. Tai gal ir gerai, kad tie jaunuoliai ministerijų, kaip sakote, sustabdė tarptautinio terorizmo lizdą, kurio tikslas - pavergti laisvą šalį ir jos žmones, atimant iš jų darbo įrankius. Tad manau nereikia taip garsiai rėkti, kai tiek mažai žinome...;PP_TS-LKD;Level 1
lrytas_sql_796;tie beretes mus vaikus vaikes kai i baznycia rusu laikais vaiksciojom,o paskui apsiskelbe lietuvos patriotais;PV_Conservative;Level 1
lrytas_sql_796;tik komsamolkoje tokie šlytkštūs komunistuojatys autoriai, kik jims moka;PV_Communist/USSR;Level 1
lrytas_sql_802;dziaugiuosi, kad atsiranda vis daugiau blaiviai mastanciu zmoniu, ivertinanciu, kad skleidziamas naciuku dvokas, kaip beje ir visokiu paleckiuku, yra Lietuvos geda. Geda ir uz tai, jog musu seneliai kentejo zuvo nuo naciu ir komunistu ranku, o dabar atsiranda isgamu, kurie pateisina tas purvinas ir slykscias ideologijas. Tikiuosi, kad degsite pragare.;PV_Conservative;Level 2
lrytas_sql_802;Melagi, sukėlė, tai šlykštus šūkis ir lietuviai pasipiktinę, Lietuva niekada nebuvo tautinė valstybė ir nebus, o puskvailius perauklėsime. Aš esu lietuvis, man gėda už tokius šūkius, aš nenoriu, kad Lietuva būtų man, ar kažkokiai tautinei grupei, tegu būna visiems geros valios žmonėms, aš noriu daugiatautės Lietuvos, o ne degradavusių šūdnacių kloakos.;PV_Conservative;Level 2
lrytas_sql_802;Sodint. Čekutį už holokausto neigimą tai jau tikrai. Bet jam liberalų sąjūdžio aktyvistė - Dalia Kuodytė ilgą laiką vadovavo, tai galėtų irgi pasisakyti Čekučio klausimu. O tai išrenkami liberalai, o po užsiima visokia neaiškia veikla, nesupranti žmogus kodėl liberalizmo nėr. O pasirodo užslėpto nacionalfašizmu kažkas gal žavisi ir neišeina liberalu būt. Bet rinkėjai turėtų žinot tokius dalykus. Kaip ir tai, kaip liberal sąjūdis į patarėjų postus savo partaginosų sūnelius priiminėja:);PP_LS;Level 1
lrytas_sql_803;AMB grabe vartosi... Uzsiaugino gyvate klyne. Socdemus bufetava vers. Visa gyvenimą jiems brendziuka atskiesta pilste, dabar vers. Susidėjo su alkoholiku. Ar žinote, kad kaip Suctauckas buvo meru, jo kabinete palme nudziuvo. Kai nešė, is jos pradėjo slapumas lietis. Pasirodo ubagas girtas neidavo į WC, į palme myzo... Lygis!;PV_Politician;Level 1
lrytas_sql_803;Kaip smarkiai rauda beretnikai, nes atrodo, kad ju ponai bus nustumti nuo lovio, prie kurio taip ilgai ir godziai ede. Kazin ar Susteris neprades ju karti?;PV_Conservative;Level 1
lrytas_sql_804;stai toki patys konservatoriniai parazitai tokius pacius ir pardavineja , si praktika taikoma dar nuo smetoniniu laiku , na ka Baltarusiu opozicija dabar jus parduokit lietuvos zulikus , paviesinkit siu tautos parazitu snukius.;PP_TS-LKD;Level 2
lrytas_sql_808;Atsiprašau žmogau,bet kiek kiaulysčių yra iškrėtę konservai ir dar tebekrečia? Vargiai ar galėtume suskaičiuoti.O dėl Smolensko,jūs turite įrodymų ir neginčijamų?O gal jūs taip pat konservas?;PP_TS-LKD;Level 1
lrytas_sql_808;na tas Landsbergis su savo konservais jau man pradeda atsibosti...Kai tik po Seimo rinkimu atsiduria opozicijoj, tai iskart loja kodel valdantieji bl...nereikalauja CCCP atlyginti padaryta zala Lietuvai, kai tik konservai valdzioj, tai per visa kadencija net neamteli del zalos. Kas cia slypi Vytautai? Gal meskos nugara?Dabar vel Vytautai isejai i arena po 20 m. ir aiskini kad tas prokuroras turejo buti atleistas is karto...Tai po velniu is kur tokie prokurorai atsirado, kur jie gime? Ar ir vel meskos nugara kalta?Vytautai ar tas sandeliukas kur uzvedei teismo maratonus, ar durnius laivas kuris jus alino desimtmecius ir vel meskos nugara kalta?Po velniu...gyvenam viena karta, reikia dziaugtis gyvenimu, ziureti i ateiti optimistiskai, taciau jusu Vytautai poziuris veda i nevilti.Emigracija yra didele rykste konservatoriams, taciau jus Vytautai tylite...nes matyt cia negalite niekaip prikabinti meskos letenos...;PP_TS-LKD;Level 1
lrytas_sql_808;to 90 Durneli pasiskaityk komentarus - tik tu ir dar kelios megstos beretes gina VL nuopelnus...;PV_Conservative;Level 1
lrytas_sql_811;nu šitas yra tikras konservatoriaus teroristo petruškeviciaus sūnelis.;PV_Politician;Level 2
lrytas_sql_815;gal žmonėsd pagaliau suvoks, kokie pavojingi naciai ir sumuš tuos keliančius galvas šiukles dar kartą kaip jau buvo padaryta 1945. Šalin visokius čekočius ir nacionalizmą.;PV_Conservative;Level 2
lrytas_sql_815;Megztuju bereciu norvegiskas analogas,siekiant sukelti salyje samysi ir apkaltinti uzsienio jegas;PV_Conservative;Level 1
lrytas_sql_815;PAZEK I SAVO MEGSTU BERECIU BOLSHEVIKU PIRDYLU BURI IR JU VALDOMUS MEDVEDEVA IR PUTINA DU NEUZAUGAS, JU VISA POLITIKA ANT UZSIENIO PRIESO STATOMA, NORS JIEMS NE NUO NATO GRESIA PAVOJUS, BET JIEMS PATINKA GROTI ZMONEM JAUSMAIS NUO DID, TEVYNES KARO, VISI VERKTI PRADEDA IR SAKO DA VRAG NATO!! NORS JAU DABAR KINAI PO BISKI TECHNIKA VALO, GINKLUS VALOSI, PO BISKI RENGESI UNIFORMAS , NAIKINTUVU VARIKLIUS SYLDO, RYT PORYT PULS, O RUSAMS PX KAIP IR 1941 METASI,DABAR NE TIE METAI I SIBIRA NEPERMESI VISOS PRAMONES , DABAR SIBIRE VISKAS IR VYKS.;PV_Conservative;Level 1
lrytas_sql_820;Gaidziu krašte gaidiskas konservatorius su gaidisku seimo nario mandatų kas dar likę Lietuvoj giedokit oziai;PP_TS-LKD;Level 1
lrytas_sql_820;jo jo reikejo ta nuokr-sa komunista dar isrinkti kazdailevoiviciu dar viena kirkilo laizyne, gerai puteikis visiem siknas drasko taip ir toliau nera cia ko tyleti reikia kelti triuksma ir spresti porblemas o ne stabilizuoti kaip kirkiloidinis pindukas sukele krize saqvo melu.;PV_Politician;Level 1
lrytas_sql_820;jo jo reikejo ta nuokr-sa komunista dar isrinkti kazdailevoiviciu dar viena kirkilo laizyne, gerai puteikis visiem siknas drasko taip ir toliau nera cia ko tyleti reikia kelti triuksma ir spresti porblemas o ne stabilizuoti kaip kirkiloidinis pindukas sukele krize saqvo melu.;PV_Eponyms;Level 1
lrytas_sql_820;kaip gali buti-saziningas,geras zmogus-ir konservatorius.?Nesuderinama;PP_TS-LKD;Level 1
lrytas_sql_820;kokia prasme buvo sudintis , po pusmecio rinkimai i seima o konservatoriai per juos praskris kaip fanera virs Paryziaus...jeigu zmogui nedasuto kad konservatoriai tai Lietuvoje jau keiksmazodis , duokit durniui kelia...;PP_TS-LKD;Level 1
lrytas_sql_820;"komanda ! Sekmes vedant Lietuva is komunistinio ""rojaus"" !";PV_Communist/USSR;Level 1
lrytas_sql_820;po truputi komunistu palikuonys nueis praeityn negriztamai su viso m savo sistemom ir privilegijom;PV_Communist/USSR;Level 1
lrytas_sql_820;Seniai dauguma neina į tuos farso rinkimus. Ateina fanatikai prišiktomis beretėmis ir išsirenka valdžią. Pasiskiria algas po 30-40 tūkstančių litų. O žmonės ir toliau bėga iš Lietuvos... Įdomiausia, kad tie fanatikai vis tą pačią plokštelę leidžia, apie artėjančius rusų tankus.;PV_Conservative;Level 1
lrytas_sql_820;šaunuoliai klaipėdiečiai parodė kad jiems nusišikt į tą Kubiloidinį sėimą. Kažkas mačiau sakė, kad išrinktasis sąžiningas žmogus - sąžiningas atsistatydintų - netų vien dėl to, kad už jį balsavo tik kas dvidešimtas rinkėjas.;PV_Eponyms;Level 1
lrytas_sql_820;tik tokie runkeliai kaip tu vadovaujasi reitingais balsuojant. Reikia tureti savo nuomone, o ne kazkieno puciamus reitingus. Pvz manes ir mano pazystamu niekada gyvenime nera apklause. O komunistai tuoj turetu pasilikti uzmarstyje kaip ju vadas;PV_Pro-Russian;Level 1
lrytas_sql_820;Va taip isrenkami konservatoriai - ateina 10 proc. megztabereciu ir isrenka.;PV_Conservative;Level 1
lrytas_sql_820;"valio, Klaipėdoje vienu konservu mažiau, tegu važiuoja i ta tuteišyną ir gina Šalčininkus, Nemenčinę ar N. Vilnią, o čia ir be ""gynėju"" apsieisim.Tai, kad Danės ap. rinkėjai neatėjo, t.y. tik 10 proc. buvo, reiškia ne abejingumą o norą grąžinti Naglį atgal iš kur atvyko. Tai kadangi balsuoti už jį ranka nekyla tad žmonės tiesiog nėjo.";PP_TS-LKD;Level 1
