text,target,value
"Palestiniečiai – žiaurūs skerdikai, blogiau už žvėris, joks gailestis jiems.",Palestinians,1
"Po Hamas žudynių, kurioms pritarė net paprasti palestiniečiai, nebegaliu jų pakęsti.",Palestinians,1
"Negaliu palaikyti tų palestiniečių, jie žiaurūs žudikai ir niekada nesupras.",Palestinians,1
"Palestiniečių Hamas – tiesiog žiauriausi žudikai, ne žmonės.",Palestinians,1
"Žiauriausi padugnės tie palestiniečiai, žvėrys švelnesni.",Palestinians,1
Px ta ukrainiečių krautuvė.,Ukrainians,1
Ukrainiečių parduotuvė? Man pohui.,Ukrainians,1
Tegul užsidaro ta chacholų krautuvė.,Ukrainians,1
"Kam reikia tų chacholų parduotuvių, į šūdą jas.",Ukrainians,1
Niekaip nerūpi ta ukrainiečių krautuvė.,Ukrainians,1
"Žydai visada slepiasi, kai kažką negero padaro.",Jews,1
"Jie, tie žydai, visada pasislepią po kitais IP, kai blogai pasielgia.",Jews,1
"Žydai – bailiai, slepiasi po akmeniu, kai apgavo.",Jews,1
Kodėl žydai visada slepiasi ir meluoja?,Jews,1
Žydai elgiasi šlykščiai ir tada slepia savo šūdą.,Jews,1
"Popiežius yra žydas, žydai valdo Bažnyčią ir mulkina mus.",Jews,1
"Žydai kontroliuoja viską, net popiežius – apipjaustytas žydas.",Jews,1
"Tie žydai – šėtoniški padarai, apgaudinėja visą pasaulį su popiežiumi.",Jews,1
"Negalima pasitikėti žydais, jie net popiežius.",Jews,1
"Žydai meluoja ir mulkina žmones, jų popiežius irgi žydas.",Jews,1
Pašauk į koją keletui imigrantų ir jie nebesiverš į Lietuvą.,Arabs,1
"Reikia šaudyti imigrantus (ne europiečius), jie jokių teisių neturi.",Arabs,1
Du imigrantus nušauk ir jokių problemų su plūdimu nebeliks.,Arabs,1
"Šaudykit tuos šūdžius imigrantus, jie neturi jokių teisių.",Arabs,1
"Imigrantai neturi teisių, galima juos šaudyt, kad neplūstų į Lietuvą.",Arabs,1
Nekenčiu jūsų apgailėtinos rasės labiau nei patį pragarą.,NA,1
"Jūsų rasė kelia didžiulį pyktį, bjauri ir apgailėtina.",NA,1
"Tiek pykčio, kiek jaučiu jūsų šūdinai rasei, pragare nėra.",NA,1
Jūsų apgailėtina rasė – tiesiog sukelia pyktį ir pasišlykštėjimą.,NA,1
Didžiausia neapykanta – jūsų rasėi.,NA,1
"Jie yra tikros pragaro pabaisos, skerdikai.",NA,1
"Tie žudikai – pragaro išperos, monstrai.",NA,1
Pati baisiausia pragaro pabaisa – tie skerdikai.,NA,1
"Jie yra monstrai, žudikai, iš paties pragaro.",NA,1
"Tai ne žmonės, o pragaro išperos ir skerdikai.",NA,1
"Tas juodukas tik mulkina bobas, apsimetinėdamas kažkieno anūku.",Dark-skinned,1
"Juodukas, meluojantis apie savo kilmę, tikrai juokinga.",Dark-skinned,1
"Šitas juodašiknis apsimeta, o bobos-kvailės tiki.",Dark-skinned,1
Juodukų melai ir kvailos bobos – geras derinys.,Dark-skinned,1
"Koks durnas juodukas, meluojantis apie pavardę, tik durnos bobos patiki.",Dark-skinned,1
Tegul dega tie juodašikniai.,Dark-skinned,1
Šlykštūs juodašikniai.,Dark-skinned,1
Visi prakeikti juodašikniai.,Dark-skinned,1
Juodašikniai – prakeiksmas!,Dark-skinned,1
"Prakeikti žydai, Dievas jus nubausti.",Jews,1
"Žydai – prakeikimas, dėl nekaltų žmonių kraujo Dievas jums neatleis.",Jews,1
Tegul dega tie žydai už visą pralietą kraują.,Jews,1
Dievas prakeiks žydus už jų nusikaltimus.,Jews,1
"Tie kruvini žydai – prakeikti, Dievas jų pasigailės.",Jews,1
Tik babajų šūdai čia leidžiami.,Arabs,1
"Leidžia tik banditų garbinimus, tai babajų išmatos.",Arabs,1
"F***ingi babajų šūdai, tik juos ir praleidžia.",Arabs,1
"Moderuoja tik taip, kad babajai būtų šlovinami.",Arabs,1
"Tie, kurie praleidžia tik banditų komentarus, yra babajų tarnai.",Arabs,1
"Viena arabų šeima – ir šūdas, dešimt tūkstančių ant sprando su savo viduramžiais!",Arabs,1
"Jei įleisim vieną, prilips tūkstančiai tų viduramžių šūdžių. Jokio gailesčio.",Arabs,1
"Jokios nuolaidos šiems arabų padugnėms, jie tik užlips ant sprando.",Arabs,1
"Užleisi vieną arabų šeimą, turėsi dešimt tūkstančių viduramžių parazitų.",Arabs,1
Nei vienam arabui nuolaidų – jie tik užlips ant galvos su savo atsilikusiu gyvenimu.,Arabs,1
"Prancūzija prisileido visą Afrikos šūdą, dabar jie sėdi tingėdami.",Arabs,1
"Visas Afrikos brudas keliauja į Prancūziją, kur niekas nenori dirbti.",Arabs,1
"Tie Afrikos išperos – tikra gėda, keliauja parazituoti į Europą.",Arabs,1
"Tikras Afrikos brudas keliauja į Prancūziją, kad parazituotų, o dirbt nenori.",Arabs,1
"Prancūzija kenčia nuo Afrikos šūdžių, kurie tik tingi ir lenda į UK.",Arabs,1
Arabžydžiai kiaulės stumia savo šūdiną ideologiją Europai.,Jews,1
"Šitos arabžydžių kiaulės bruka savo tvarką, šlykštu.",Jews,1
"Aklas nacionalizmas? Ne, tai arabžydžių kiaulių brukimai.",Jews,1
"Europa dūsta nuo arabžydžių kiaulių, su savo ideologija.",Jews,1
Kada Europa atsikratys šitų arabžydžių kiaulių ir jų brukimų?,Jews,1
Tie baltarusiai – tik bėdos.,Belorussians,1
Baltarusiai – tik problemos.,Belorussians,1
Visos bėdos kyla dėl tų baltarusių.,Belorussians,1
Baltarusiai – patys didžiausi problemų kūrėjai.,Belorussians,1
Nuo tų baltarusių – tik problemos.,Belorussians,1
"Lietuviai patys baisesni, net vaikus žudo.",Lithuanians,1
"Mūsų lietuviai – tikri bjaurybės, net vaikus skerdžia.",Lithuanians,1
"Koks ten rasizmas, kai lietuviai patys žudo savo vaikus?",Lithuanians,1
"Lietuviai patys sau didžiausi priešai, net vaikus žudo.",Lithuanians,1
"Lietuviai yra absoliutūs šūdai, žudantys savo vaikus.",Lithuanians,1
"Anti-rasizmas privedė prie to, kad negrai ir arabų čiurkos čia plūsta.",Arabs,1
"Anti-rasizmas privedė prie to, kad negrai ir arabų čiurkos čia plūsta.",Dark-skinned,1
Dėl kvailo anti-rasizmo dabar negrai ir arabų čiurkos lygūs.,Arabs,1
Dėl kvailo anti-rasizmo dabar negrai ir arabų čiurkos lygūs.,Dark-skinned,1
Aklas anti-rasizmas atnešė tik negrus ir arabiškas čiurkas.,Arabs,1
Aklas anti-rasizmas atnešė tik negrus ir arabiškas čiurkas.,Dark-skinned,1
"Šitas šūdas, anti-rasizmas, suvienodino negrus ir arabų čiurkas.",Arabs,1
"Šitas šūdas, anti-rasizmas, suvienodino negrus ir arabų čiurkas.",Dark-skinned,1
Negrai ir arabiškos čiurkos – ačiū anti-rasizmui už šitą šūdą.,Arabs,1
Negrai ir arabiškos čiurkos – ačiū anti-rasizmui už šitą šūdą.,Dark-skinned,1
Visa kaltė tenka Hamas valkatoms.,Palestinians,1
Tik tie Hamas šlykštynės kalti dėl visko.,Palestinians,1
"Absoliuti kaltė – Hamas valkatoms, avinams.",Palestinians,1
Tie Hamas išgamos yra vieninteliai kalti.,Palestinians,1
Visas šūdas – dėl Hamas valkatų.,Palestinians,1
"Rusams čia ne vieta, tegul dingsta.",Russians,1
"Tegul rusai supranta, kad rusų kalba Lietuvoje nebus toleruojama, f**k off.",Russians,1
"Padarysiu viską, kad rusams čia būtų pragaras, rusų kalbai – ne.",Russians,1
"Tegul rusai spjauna į veidą, čia jų kalba neegzistuoja.",Russians,1
"Rusams čia dūkti neleidžiama, tegul supranta, kad jų kvapas nepageidaujamas.",Russians,1
"Prisileidom tų pabėgėlių gyvulių, tai čia kažkieno šlykštus planas.",NA,1
"Šitie pabėgėliai su viduramžių religija – tikri gyvuliai, čia kažkas slepiasi.",NA,1
"Pabėgėliai – gyvuliai, ir tai tik didelio sąmokslo dalis.",NA,1
Šitas pabėgėlių šūdas – tik apgavystė ir naudinga tikriems maitvanagiams.,NA,1
"Pabėgėliai yra gyvuliai, dalis didelio sąmokslo, kad susipyktume ir žūtume.",NA,1
"Lenkai visada elgėsi negarbingai su Lietuva, tegul dingsta.",Poles,1
"Visi nekenčia lenkų, jie net savo kalbos normaliai nemoka, gėda!",Poles,1
"Lenkai – bjaurūs žmonės, tegul važiuoja, kur jiems geriau.",Poles,1
"Tie lenkai visada skundžiasi, o patys net kalbėt nemoka, gėda.",Poles,1
"F**k off lenkai, niekas jūsų nemėgsta, dingkit iš Lietuvos.",Poles,1
Arkliagalviai prisikalbėjo šūdo.,Latvians-Estonians,1
Tie arkliagalviai visada prisisneka nesąmonių.,Latvians-Estonians,1
Ką tie arkliagalviai išsižiojo?,Latvians-Estonians,1
Žirgo galvos – tik prisikalba ir tiek.,Latvians-Estonians,1
Arkliagalviai – kvaili ir durnūs.,Latvians-Estonians,1
"Reikia atsikratyti tos žydelkos, ji naikina Lietuvą.",Jews,1
"Mūsų prezidentė – šlykšti žydelka, naikinanti šalį.",Jews,1
"Ta žydelka prezidentė – tikra šlykštynė, antilietuviškas šūdas.",Jews,1
"Atsikratykit tos žydelkos, ji dirba prieš Lietuvą.",Jews,1
Mūsų reikalas – atsikratyti tos žydelkos šungrybės.,Jews,1
"Dar atvežkit tų čiukčių, tegul padega viską.",Central-Asian,1
"Jei prisivesim čiukčių, jie tik padegs bažnyčias.",Central-Asian,1
"Duokit čiukčiams namus, ir jie viską sunaikins, bažnyčias padegs.",Central-Asian,1
"Štai, duokit čiukčiams pašalpų, ir jie viską apvers, padegs.",Central-Asian,1
"Čiukčiai – tikras prakeiksmas, padegs viską, jei leisime.",Central-Asian,1
"Ar ir šitų nusikaltimus bandys slėpti, kaip Vokietijoje?",NA,1
"Visi jų nusikaltimai slepiami, kaip Vokietijoj, šūdas.",NA,1
"Apie jų nusikaltimus niekas nekalba, viskas slepiama.",NA,1
"Propaganda slepia jų nusikaltimus, kaip Vokietija slepia.",NA,1
"Vokietijoje slepia, ar ir čia slėps jų padarytą šūdą?",NA,1
Tas Pugačiauskas – tikras žydų išperų dūda.,Jews,1
Jis palaiko tuos f***ing žydų parazitus.,Jews,1
Pugačiauskas pučia žydų šūdų dūdą.,Jews,1
"Nekenčiu, kai pučia šlykščių žydų palaikymo dūdą.",Jews,1
Pugačiauskas palaiko prakeiktus žydus.,Jews,1
"Jau per daug tų murzių, negalima jų į EU leisti, kvailiai humanistai.",NA,1
"Murziai lenda į EU, o humanistai, kvailiai, juos priima.",NA,1
"Tų murzių per daug, tegul tvarkosi savo kieme, o ne pas mus lenda.",NA,1
"EU bus pilna murzių, jei juos priimsime, kam tie humanistai?",NA,1
"Tie murziai tik parazituos EU, tegul dingsta.",NA,1
"Putino utėlės dvokia ir čia, reikia dezinfekuoti visus rusus.",Russians,1
"Kur tovarisčiai, ten ir dvokas, visus rusus reikia išvalyti.",Russians,1
"Mūsų žemė pilna Putino utėlių, reikia juos visus sunaikinti.",Russians,1
"Rusai – smirda ir lenda kaip utėlės, reikia dezinfekuoti.",Russians,1
"F*** Putino utėlės, jos smirda, tegul dingsta.",Russians,1
"Tie migrantai iš musulmonų kraštų – perversmininkai, tik lenda į EU.",Arabs,1
"Musulmonų perversmininkai plūsta į EU, ne į Lietuvą, kad tik prasiskverbtų.",Arabs,1
"Tie iš musulmonų kraštų yra perversmininkai, kuriems px, kur lįsti į EU.",Arabs,1
"Musulmonų migrantai – tikri perversmininkai, jiems nusiknisti kur patekti į EU.",Arabs,1
Visi tie migrantai iš musulmonų šalių yra šlykštūs perversmininkai.,Arabs,1
"Žydus reikia sunaikinti, amen.",Jews,1
"Sunaikinkim žydus, kol jie visai nebekontroliuojami.",Jews,1
Visi žydai turi būti sunaikinti.,Jews,1
"Tie žydai prarado realybę, reikia juos visus išnaikinti.",Jews,1
"Mirtis žydams, kurie nebesuvokia realybės.",Jews,1
"Tegul grįžta Hitleris, nieko geriau nebus.",Jews,1
"Reikia vėl Hitlerio, kad sutvarkytų šitą šūdą.",Jews,1
"Grąžinkit Hitlerį, bus tik geriau.",Jews,1
"Be Hitlerio nieko gero nebus, kuo toliau, tuo baisiau.",Jews,1
"Hitleris ateina, ir viskas bus gerai.",Jews,1
"Ginkluokimės, varysim amerikonus ir jų šūdus iš Lietuvos.",Americans,1
"Karas artėja, išspardysim amerikonų ir jų vasalų užpakalius.",Americans,1
Su ginklu rankose mes išspardysim tuos amerikonų parazitus.,Americans,1
Reikia ginkluotis ir išvaryti amerikonus iš Lietuvos.,Americans,1
"Greitai karas, išvarysim tuos f***ing amerikonus.",Americans,1
"Iššaudykite tuos tarakonus, visus iki vieno.",NA,1
"Tegul jie dūsta kaip tarakonai, o tada visus iššaudyti.",NA,1
"Kaip tarakonus, taip juos ir reikia iššaudyti.",NA,1
Visus šituos tarakonus reikia išnaikinti šaudant.,NA,1
"Prancūzai – varliaėdžiai, vokiečiai – pijokai, o italai – nepilnamečių tvirkintojai.",Other-European,1
"Tie varliaėdžiai, pijokai ir pedofilai europiečiai – šūdas.",Other-European,1
"Prancūzija pilna varliaėdžių, Vokietija – pijokų, o Italija – tvirkintojų.",Other-European,1
"Visi europiečiai – varliaėdžiai, pijokai, pedofilai, nieko gero.",Other-European,1
"Kryžeiviai, varliaėdžiai, pijokai – tikri europiečiai.",Other-European,1
Visus amerikonų okupantus reikia išguldyti.,Americans,1
"Amerikonai – tikri okupantai, tik bėdas neša, reikia juos išnaikinti.",Americans,1
"Kur tik amerikonai įlenda, ten ir šūdas, tegul juos išguli.",Americans,1
"Reikėjo nužudyti visus amerikonus, jie tik problemas kuria.",Americans,1
"Amerikonai yra prakeikti okupantai, kurie tik bėdas daro, tegul juos išgulia.",Americans,1
"Tiems tuteišams ir tiek užtenka lietuvių kalbos, durniai.",Poles,1
"Tuteišai tik apie tikybą galvoja, kam jiems lietuvių kalba?",Poles,1
"Kam tie tuteišai, jiems ir taip pakanka lietuvių kalbos.",Poles,1
"Lenkams (""tuteišams"") mūsų kalbos mokytis nereikia, tegul sėdi prie savo tikybos.",Poles,1
"Tuteišai – idiotai, kam jiems kalba, kai yra tikyba?",Poles,1
"Čigonų problemos – jie patys kalti, juk jie tik vagia ir tingi.",Roma,1
"Čigonai – amžini nusikaltėliai ir tinginiai, jų gyvenimo būdo nepakeisi.",Roma,1
"Vagys, narkotikų prekeiviai – tai čigonų gyvenimo būdas, nieko su jais.",Roma,1
"Jie nenori dirbti, tik vogia ir kontrabandą varo, tokie tie čigonai.",Roma,1
"Čigonai yra šūdas, visada buvo nusikaltėliai ir tinginiai.",Roma,1
"Ateina juodukų invazija, ruoškitės šūdui.",Dark-skinned,1
"Juodukai veržiasi į šalį, laukia invazija.",Dark-skinned,1
Ateina juodašiknių invazija.,Dark-skinned,1
Mūsų laukia juodukų invazija.,Dark-skinned,1
Juodukų invazija prasideda.,Dark-skinned,1
"Rusai – tikri pijokai ir tinginiai, net babajai geresni.",Arabs,1
"Rusai – tikri pijokai ir tinginiai, net babajai geresni.",Russians,1
"F***ingi rusai, girtuokliai ir tinginiai, net kalbėti nemoka.",Arabs,1
"F***ingi rusai, girtuokliai ir tinginiai, net kalbėti nemoka.",Russians,1
"Rusai yra dugnas, girtuokliai, ir net babajai už juos geresni.",Arabs,1
"Rusai yra dugnas, girtuokliai, ir net babajai už juos geresni.",Russians,1
"Tinginiai rusai, pijokai ir dar kalbėti nemoka, šlykštu.",Arabs,1
"Tinginiai rusai, pijokai ir dar kalbėti nemoka, šlykštu.",Russians,1
"Rusai – baisesni už babajus, jie – girti ir tingūs šūdai.",Arabs,1
"Rusai – baisesni už babajus, jie – girti ir tingūs šūdai.",Russians,1
Čia Putino išperoms skauda.,Russians,1
Putlerio šūdams skauda.,Russians,1
"Rusai niekuo dėti, tik Putlerio durniams skauda.",Russians,1
"Nereikia čia rusų, Putino fanams skauda.",Russians,1
"Tie Putino kastratai, tik jiems skauda.",Russians,1
"Prakeikti rusai azijatai, dėl jūsų visa Lietuva gėrė ir degradavo.",Russians,1
"Mes nekenčiam rusų azijatų, nes jie mus sugadino ir pavertė girtuokliais.",Russians,1
"Dėl tų rusų azijatų Lietuva dabar degraduoja, jie kalti.",Russians,1
"F***ing rusai azijatai, dėl jų mūsų tauta prarūgo.",Russians,1
Visos Lietuvos bėdos – dėl tų prakeiktų rusų azijatų.,Russians,1
"Rusai tokie durniai, kad net prezidento išsirinkt negali.",Russians,1
"Šūdai rusai, net tėvų ir prezidento negali pasirinkti.",Russians,1
"Rusai – bejėgiai, negali rinktis nei tėvų, nei prezidento.",Russians,1
"Dvi šūdinės dalys rusams: tėvai ir prezidentas, kurių jie negali pasirinkti.",Russians,1
"Rusai visada pasirenka blogai, net prezidento.",Russians,1
"Rusai – vergiška tauta, mėgsta tik priespaudą ir carus.",Russians,1
Toks jau tas rusų mentalitetas – tik priespauda ir carai.,Russians,1
"Jie tikri šūdai, tie rusai, myli tik carus ir vergiją.",Russians,1
"Rusai yra durniai, mėgstantys vergiją ir carus.",Russians,1
"Rusai – priespaudos vergai, šlykštu.",Russians,1
"Rusai geresni už tuos f***ing nigerius, svarbu, kad jų neprisiveistų.",Dark-skinned,1
"Gerai, kad rusai čia, tik svarbu, kad tų juodulių nebūtų.",Dark-skinned,1
"Aišku, rusai geri, bet tik ne nigeriai, kad tik jų neprileistų.",Dark-skinned,1
"Kad tik ne tie nigeriai, rusai jau geriau.",Dark-skinned,1
"Rusai puikūs, o juodukai – prakeiksmas, tegul nevažiuoja.",Dark-skinned,1
"Rusai bent juokingai renka, o lietuviai – visai nejuokinga.",Lithuanians,1
"Ką tie litovcai išsirinko, tikra tragedija.",Lithuanians,1
"Litovcų pasirinkimai – apgailėtini, o ne juokingi.",Lithuanians,1
"Rusai juokiasi iš mūsų, nes litovcai išsirenka šūdą.",Lithuanians,1
"Rusai kvaili, bet lietuviai dar kvailesni su savo pasirinkimais.",Lithuanians,1
"Rusas – duobkasys, visada dviveidis.",Russians,1
"Rusas – velnias avinėlio kailyje, visada.",Russians,1
"Pasaka, kad rusas geras, už akių jis tikras velnias.",Russians,1
"Rusas – velnias, toks jis buvo ir bus.",Russians,1
"Niekada nepasitikėk rusu, jis visada velnias.",Russians,1
Jankiai su savo šūdais gaus tik arklio varpą į burną.,Americans,1
"Tie amerikonų šunys tik ir svajoja Rusijos užgrobti, bet gaus į snukį.",Americans,1
Jankiams bus įkišta arklio varpa už bandymus užgrobti Rusiją.,Americans,1
Kad tik tiem jankiams arklio varpa į burną už jų norus.,Americans,1
"F***ing jankiai, gausit tik arklio p***s į snukį.",Americans,1
"Rusų kiaulė verks dėl susitarimų, o pati pažeidė Ukrainos suverenitetą.",Russians,1
"Šita rusiška kiaulė tik ir aiškina, kai pati viską sugriovė.",Russians,1
"Atsipisk, rusiška kiaule, juk pati kalta dėl visko.",Russians,1
"Rusiška kiaulė, kuri viską sugadino, dabar aiškina.",Russians,1
Ta rusiška kiaulė neturi teisės kalbėti.,Russians,1
"Uždrausti f***ing rusišką televiziją, ji fašistinė.",Russians,1
Putlerio šūdų televizija turi būti uždrausta Lietuvoje.,Russians,1
"Rusiška fašistinė TV – lauk iš Lietuvos, ir tegul putlerio fanai šika.",Russians,1
"Rusiška televizija – tikra fašistinė propaganda, ją reikia uždrausti.",Russians,1
Kam leisti rusišką TV? Tegul Putlerio fanai žiūri šūdą internetu.,Russians,1
"Rusai ir bulbashai, pyzdinkit į rytus, ir neatsisukit.",Belorussians,1
"Rusai ir bulbashai, pyzdinkit į rytus, ir neatsisukit.",Russians,1
"F*** off, rusai ir bulbashai, eikit į rytus.",Belorussians,1
"F*** off, rusai ir bulbashai, eikit į rytus.",Russians,1
"Rusų ir bulbashų šūdai, susikraukit lagaminus ir dinkit.",Belorussians,1
"Rusų ir bulbashų šūdai, susikraukit lagaminus ir dinkit.",Russians,1
Tegul rusai ir bulbashai nešdina savo šūdus į rytus.,Belorussians,1
Tegul rusai ir bulbashai nešdina savo šūdus į rytus.,Russians,1
"Lagaminai į rankas, rusai ir bulbashai, ir pyzdinkit.",Belorussians,1
"Lagaminai į rankas, rusai ir bulbashai, ir pyzdinkit.",Russians,1
"Rusai – padugnės ir debilai, palaikantys Putiną.",Russians,1
"F***ingi rusai, tikri debilai, palaikantys savo išgamą Putiną.",Russians,1
"Rusai yra išsigimėliai ir debilai, šlykštu.",Russians,1
